id,created_at,text,screen_name,location,followers_count
754827394737995776,Sun Jul 17 23:57:29 +0000 2016,b'@stinnett_doug @Roald_J_Larsen @LastGreatStand @sarahpalin @MarkZukerberg #BLM=#BlackLivesMurder',KazmierskiR,"Georgia, USA",21446
754827393638936576,Sun Jul 17 23:57:29 +0000 2016,"b""RT @2ALAW: [WATCH] Black Guy Destroys #BLM \\n\\nWhite Police Officers Aren't Murdering Blacks In Cold Blood.\\n\\nStop Being Stupid!!\\nhttps://t.co\\u2026""",JamesSandiford2,Florida,997
754827392502394880,Sun Jul 17 23:57:29 +0000 2016,b'@andieiamwhoiam #BLM is nothing but racist hatemongering criminals. Any right-thinking blacks need to leave that group immediately.',CB3DesignsInc,Standing w/ the ][ ][ ][ %,679
754827384692412416,Sun Jul 17 23:57:27 +0000 2016,b'@FoxNews @greggutfeld #BlackLivesMatter #BLM @POTUS #AllLivesMatter  If we could read his mind on the golf course .. https://t.co/RaK2XohZjL',LivelyLively,"Colorado, USA",578
754827379567005696,Sun Jul 17 23:57:25 +0000 2016,"b'RT @tdaxp: Someone should put #GavinLong &amp; @ZackFord quotes about police &amp; #BLM side by side, see who can tell the difference'",Soob,"Vermont, USA",210
754827368649240577,Sun Jul 17 23:57:23 +0000 2016,b'RT @K1erry: COZY: #BLM leader lives in home owned by Soros\\u2019 Open Society board member \\n#BatonRouge \\nhttps://t.co/n8seIzYb58 via @american_m\\u2026',DABisig,Texas,298
754827361615568896,Sun Jul 17 23:57:21 +0000 2016,"b""RT @Babbsgirl2: A Short List of Black Lives Matters' Cop-Killing Heroes \\n\\n#BLM #BlackLivesMatter Are #Terrorist \\n\\nhttps://t.co/V7azvvgrBk v\\u2026""",NightmarEclipse,"Light and Dark, Form and Void",1827
754827361145622529,Sun Jul 17 23:57:21 +0000 2016,b'RT @TPISCzar: #AllLivesMatter #BLM #BlackLivesMatter https://t.co/ZyatZLmRZQ',HaleyRae_,USA,1113
754827357144297472,Sun Jul 17 23:57:20 +0000 2016,"b""RT @2ALAW: [WATCH] Black Guy Destroys #BLM \\n\\nWhite Police Officers Aren't Murdering Blacks In Cold Blood.\\n\\nStop Being Stupid!!\\nhttps://t.co\\u2026""",denkat55,"Farmington Hills, MI",238
754827355302957057,Sun Jul 17 23:57:20 +0000 2016,b'@KingShine777 #AllLivesMatter was created 2 attempt to distract the credibility &amp; importance of #BLM. #AllLivesMatter is not an organization',AFRICAisMankind,WORLDWIDE,751
754827348776656896,Sun Jul 17 23:57:18 +0000 2016,b'RT @PamelaGeller: Obama hosted #BLM leaders at the WH.#BatonRouge is poison fruit of BHO\\u2019s incitement. Can\\u2019t put genie back in bottle.\\nhttp\\u2026',cmegalodon69,Rocky Mountains,7797
754827343303106560,Sun Jul 17 23:57:17 +0000 2016,"b""RT @Babbsgirl2: A Short List of Black Lives Matters' Cop-Killing Heroes \\n\\n#BLM #BlackLivesMatter Are #Terrorist \\n\\nhttps://t.co/V7azvvgrBk v\\u2026""",deemariecunnin2,,2427
754827327385645057,Sun Jul 17 23:57:13 +0000 2016,"b""RT @WalshFreedom: Here's a #BLM protester from just last weekend. Today, 3 cops were assassinated. https://t.co/DeP9kZOe66""",dosntmatter10,,190
754827322243420161,Sun Jul 17 23:57:12 +0000 2016,b'RT @2ALAW: #BLM Must Be Designated A Terrorist And Hate Group Now!!\\n\\nReTweet If You Agree \\n@ChristiChat \\n\\n#2A \\n#Trump https://t.co/qErdxFJu\\u2026',BrooksBunny,"Houston, TX",1522
754827312709918720,Sun Jul 17 23:57:10 +0000 2016,b'RT @Lauren_Southern: .@GovGaryJohnson you can be against police violence without virtue signalling to ethnic terrorist organisations.#BLM h\\u2026',irvinepauly,"Scotland, United Kingdom",471
754827309442473984,Sun Jul 17 23:57:09 +0000 2016,"b""RT @WalshFreedom: Here's a #BLM protester from just last weekend. Today, 3 cops were assassinated. https://t.co/DeP9kZOe66""",nickybull82,"Philadelphia, PA",1010
754827304212332544,Sun Jul 17 23:57:07 +0000 2016,b'Militia is a military force that engages in rebel or terrorist activities such as #BLM #NationofIslam #Panthers PLEASE DO SOMETHING @FBI',DanLoFMass,Massachusetts,2405
754827292585721858,Sun Jul 17 23:57:05 +0000 2016,"b""RT @goafgang: GL, shooter of #BatonRouge, posts vid stating he's not affiliated w/ anyone, but the media STILL blames #BLM &amp; Islam https://\\u2026""",Gunss_R0ses,"Charlotte, NC",1153
754827286919143424,Sun Jul 17 23:57:03 +0000 2016,b'RT @Lauren_Southern: .@GovGaryJohnson you can be against police violence without virtue signalling to ethnic terrorist organisations.#BLM h\\u2026',sellfish_bro,Location,18
754827285857964032,Sun Jul 17 23:57:03 +0000 2016,"b'RT @TBoges2010: The nerve of #BLM to celebrate the death of #MontrellJackson, is sickening and heartbreaking.'",ShadowSalute,,1637
754827285140832256,Sun Jul 17 23:57:03 +0000 2016,b'Retweeted Bonfire Designs (@Bonfiredesigns):\\n\\nWorth A Lot Of Money since he hijacked #BLM and rigged it to hurt... https://t.co/LiKVMNUlOY',PatriciaBride,,9178
754827284666802179,Sun Jul 17 23:57:03 +0000 2016,"b'RT @USPatriot120: #BLM is the modern day KKK, cop killings are modern day lynchings, and the government is tacitly endorsing it. @Nero'",glendabelle_11,,1148
754827284213706752,Sun Jul 17 23:57:03 +0000 2016,b'RT @2ALAW: #BLM Must Be Designated A Terrorist And Hate Group Now!!\\n\\nReTweet If You Agree \\n@ChristiChat \\n\\n#2A \\n#Trump https://t.co/qErdxFJu\\u2026',missingdelta,"157 Riverside Ave., Indiana",1405
754827284180307969,Sun Jul 17 23:57:03 +0000 2016,b'RT @greywolf6292: @brnola @FoxNews @BRPD \\n\\n#BOUNTY ON THE HEAD OF #BLM LEADER(S) \\n\\nIs it true???',greywolf6292,Suffolk County NY,1280
754827284092248068,Sun Jul 17 23:57:03 +0000 2016,"b""RT @ksmoke_: Idk why people knocking this off. #BLM still matters , but he's 100% right .  https://t.co/e7py9k0N55""",SHAtown__,"Bloomsburg, PA",1728
754827283811053570,Sun Jul 17 23:57:03 +0000 2016,b'RT @ConsrvOutfitter: #VIDEO: POLICE SAY #OBAMA HAS BLOOD ON HIS HANDS https://t.co/jMPGsxfsRP #thinblueline #BatonRouge #Police #BLM https:\\u2026',laridor1,,1529
754827279088422912,Sun Jul 17 23:57:02 +0000 2016,"b'RT @Lauren_Southern: History will not remember you well #BLM\\n\\nRosa Parks didn\'t twerk in front of the bus in a crop top holding an ""oink oi\\u2026'",Eatapuss_rex,Switzerland,15
754827276345155584,Sun Jul 17 23:57:01 +0000 2016,b'RT @TPISCzar: #AllLivesMatter #BLM #BlackLivesMatter https://t.co/ZyatZLmRZQ',maximus_onyx,,203
754827273916723200,Sun Jul 17 23:57:00 +0000 2016,b'RT @Bonfiredesigns: Worth A Lot Of Money since he hijacked #BLM and rigged it to hurt black americans who paid? Obama Soros Hillary? https:\\u2026',PatriciaBride,,9178
754827255570894851,Sun Jul 17 23:56:56 +0000 2016,"b'RT @BeladonnaRogers: When you see this photo of #BatonRouge police officer, remember #Potus spent 4.5 HOURS w #BLM leader at White House! h\\u2026'",SecuringCapital,"New York, USA",149
754827252576165888,Sun Jul 17 23:56:55 +0000 2016,b'RT @2ALAW: #BLM Must Be Designated A Terrorist And Hate Group Now!!\\n\\nReTweet If You Agree \\n@ChristiChat \\n\\n#2A \\n#Trump https://t.co/qErdxFJu\\u2026',jack_mackie,,604
754827249912836096,Sun Jul 17 23:56:55 +0000 2016,b'RT @Lauren_Southern: .@GovGaryJohnson you can be against police violence without virtue signalling to ethnic terrorist organisations.#BLM h\\u2026',Graemejoy1,LONDON ,1098
754827247186485248,Sun Jul 17 23:56:54 +0000 2016,b'RT @sweetgreatmom: #BatonRouge We have a race problem in America. White supremacists=patriots while #BLM activists=inherently racist. https\\u2026',SPR00,,742
754827243818356737,Sun Jul 17 23:56:53 +0000 2016,b'The #BLM Hillary supporter on women .012 Checking Your Woman https://t.co/GTidxU5L1y via @ConvosWithCosmo',Mauryra,,4789
754827242325147648,Sun Jul 17 23:56:53 +0000 2016,"b""RT @PhuzzieSlippers: White people don't even try. If you're black and saying some shit they don't like, you're #BLM. Need a scapegoat? #BLM\\u2026""",_kinksandcoils,Ole Miss,541
754827229574500352,Sun Jul 17 23:56:50 +0000 2016,"b'RT @RavenHUWolf: #BLM terrorist says ""KILL ALL WHITE BABIES"".\\nBLM is not about all lives matter, they support killing \'babies\' now. https:/\\u2026'",DanaHickle,"Texas, USA",285
754827229553569793,Sun Jul 17 23:56:50 +0000 2016,"b""RT @PhuzzieSlippers: See this.\\nStep 1. Identify random negros.\\nStep 2. Make sure they're controversial.\\nStep 3. Claim they are #BLM https:/\\u2026""",_kinksandcoils,Ole Miss,541
754827224113516544,Sun Jul 17 23:56:48 +0000 2016,"b'RT @RavenHUWolf: #BLM terrorist says ""KILL ALL WHITE BABIES"".\\nBLM is not about all lives matter, they support killing \'babies\' now. https:/\\u2026'",mcovington3201,Florida,43
754827217423695872,Sun Jul 17 23:56:47 +0000 2016,"b'RT @jerichodotm: LOLLLLOLOLOLOL at all the people blaming #BLM, and it turns out #gavinlong is associated with the #sovereign movement. #Ba\\u2026'",212degreesnow,Texas,1141
754827209936863232,Sun Jul 17 23:56:45 +0000 2016,"b""RT @2ALAW: [WATCH] Black Guy Destroys #BLM \\n\\nWhite Police Officers Aren't Murdering Blacks In Cold Blood.\\n\\nStop Being Stupid!!\\nhttps://t.co\\u2026""",FiresideChatVet,Florida,470
754827206702960640,Sun Jul 17 23:56:44 +0000 2016,"b""RT @LeahR77: New Black Panthers&gt; An Intimate Look At Who Obama &amp; Hillary Pander To&amp; Gays You're Not Safe Either #BLM #BatonRouge https://t.\\u2026""",Tigerdell,,262
754827204983267328,Sun Jul 17 23:56:44 +0000 2016,b'RT @Bonfiredesigns: Obama #BLM and Islam killing innocent police and Americans and says we are the problem https://t.co/LMfGuYJ2Kw',gibbsow,,155
754827201334214661,Sun Jul 17 23:56:43 +0000 2016,"b'RT @ChasD3: Other than BO honoring &amp; exalting #BLM purpose &amp; existence of a group that shouts fry cops like bacon, BO has no responsibility\\u2026'",jessebarack,,26613
754827193293811713,Sun Jul 17 23:56:41 +0000 2016,"b'RT @th3j35t3r: When will #BLM be designated a domestic terror outfit? Matt Gerald, 41, one of the Baton Rouge cops killed today &gt;&gt; https://\\u2026'",SamValley, San Fernando Valley,3939
754827193067376640,Sun Jul 17 23:56:41 +0000 2016,"b""RT @WayneDupreeShow: He's Baaack! Black Man Says He's Kicked Out Of Black Community For Slamming #BlackLivesMatter! https://t.co/IYr8seGsTL\\u2026""",GGreen12834,,217
754827189057617921,Sun Jul 17 23:56:40 +0000 2016,"b""RT @2ALAW: [WATCH] Black Guy Destroys #BLM \\n\\nWhite Police Officers Aren't Murdering Blacks In Cold Blood.\\n\\nStop Being Stupid!!\\nhttps://t.co\\u2026""",ezy06001,Ft Lauderdale ,418
754827186977198080,Sun Jul 17 23:56:40 +0000 2016,"b""RT @Babbsgirl2: A Short List of Black Lives Matters' Cop-Killing Heroes \\n\\n#BLM #BlackLivesMatter Are #Terrorist \\n\\nhttps://t.co/V7azvvgrBk v\\u2026""",Just_a_Texan,Great State of Texas,50345
754827181986029568,Sun Jul 17 23:56:38 +0000 2016,"b'Affiliated, maybe. Motivated by #BLM hell yes. Suck it Lib https://t.co/PeJEbe7uoU'",TheBossman102,USA,1717
754827179490324481,Sun Jul 17 23:56:38 +0000 2016,"b""RT @WalshFreedom: Here's a #BLM protester from just last weekend. Today, 3 cops were assassinated. https://t.co/DeP9kZOe66""",Gator1464,,399
754827171391209473,Sun Jul 17 23:56:36 +0000 2016,"b""'Oink Oink Bang Bang': When will #BLM put a stop to its violent rhetoric? @mitchellreports @MSNBC @BRPD""",bigal64,"Washburn, MT",238
754827167062712320,Sun Jul 17 23:56:35 +0000 2016,"b""RT @DanLoFMass: It's time to disarm #NationofIslam #BLM #Panthers  before the country turns any further https://t.co/PZytTADKhi""",HellBlazeRaiser,"South Philly, USA",5572
754827158648942593,Sun Jul 17 23:56:33 +0000 2016,b'@TracysActivism @m_m_myers a few bad eggs make a movement look bad. A few bad cops kill lots of people.\\n#BLM',saltireuk,UK,149
754827153129279488,Sun Jul 17 23:56:31 +0000 2016,"b'I wager most Americans STILL do not know. Feb, 2009 pres. Obama CANCELLED U.S. particip. in 1st @UN  #antiracism conference since 2001. #BLM'",ungaro,US/Europe,3592
754827151740985344,Sun Jul 17 23:56:31 +0000 2016,"b'Also, Nation of #Islam, Black Militant and hater of Whites and #America. #BLM #Racist #POS #GavinLong #BatonRouge https://t.co/mNOeNyVHCB'",Conservative220,For a Friend: ,2521
754827144384094208,Sun Jul 17 23:56:29 +0000 2016,b'RT @GlennBackes: Say his name: Officer Montrell Jackson.  https://t.co/J9pjocmOLo  #BlackLivesMatter #BLM  #igotyou #BatonRouge #Prayers #H\\u2026',Crazy8ADELLA,,27
754827143641698305,Sun Jul 17 23:56:29 +0000 2016,b'RT @PamelaGeller: Obama hosted #BLM leaders at the WH.#BatonRouge is poison fruit of BHO\\u2019s incitement. Can\\u2019t put genie back in bottle.\\nhttp\\u2026',Destinbeach22,,10341
754827142538547200,Sun Jul 17 23:56:29 +0000 2016,"b""RT @Danielle_Parker: Please like &amp; share if you care abt POLICE lives.Let's start trending #PLM over #BLM 2 show our allegiance!@infowars h\\u2026""",CosmosLeaseExp,"ThinBlueLine, Deep South, USA",3189
754827142417055748,Sun Jul 17 23:56:29 +0000 2016,b'RT @Lauren_Southern: .@GovGaryJohnson you can be against police violence without virtue signalling to ethnic terrorist organisations.#BLM h\\u2026',Macroaggressin,Center of the Empire,328
754827122900893696,Sun Jul 17 23:56:24 +0000 2016,b'RT @YoungDems4Trump: #BlackLivesMatter just killed two more cops in Baton Rough \\U0001f61e rt if you think #BLM is a terrorist group. This needs to\\u2026',reachout2015,United States,1793
754827122007429120,Sun Jul 17 23:56:24 +0000 2016,"b""RT @LeahR77: New Black Panthers&gt; An Intimate Look At Who Obama &amp; Hillary Pander To&amp; Gays You're Not Safe Either #BLM #BatonRouge https://t.\\u2026""",JOEAVERAGE1965,,142
754827120833159168,Sun Jul 17 23:56:24 +0000 2016,"b""RT @Babbsgirl2: A Short List of Black Lives Matters' Cop-Killing Heroes \\n\\n#BLM #BlackLivesMatter Are #Terrorist \\n\\nhttps://t.co/V7azvvgrBk v\\u2026""",lauracgilleslil,,2835
754827108375859200,Sun Jul 17 23:56:21 +0000 2016,"b'RT @YoungDems4Trump: #BLM protestors chant ""what do we want? DEAD COPS! When do we want it? NOW!"". Please share because the media won\'t. ht\\u2026'",Pkrbkrmary,,5272
754827097957339136,Sun Jul 17 23:56:18 +0000 2016,"b'RT @RavenHUWolf: #BLM terrorist says ""KILL ALL WHITE BABIES"".\\nBLM is not about all lives matter, they support killing \'babies\' now. https:/\\u2026'",rayann2320,"Illinois, USA",5970
754827093448400896,Sun Jul 17 23:56:17 +0000 2016,b'In 2015 black officers were 3.3x more likely to fire a gun at blacks than their white counter parts. Source - DOJ (PA police Dep.) #BLM',notsosubtlex,,38
754827085391224832,Sun Jul 17 23:56:15 +0000 2016,b'RT @PamelaGeller: Obama hosted #BLM leaders at the WH.#BatonRouge is poison fruit of BHO\\u2019s incitement. Can\\u2019t put genie back in bottle.\\nhttp\\u2026',N79C,,13
754827065656942592,Sun Jul 17 23:56:11 +0000 2016,"b'RT @BeladonnaRogers: When you see this photo of #BatonRouge police officer, remember #Potus spent 4.5 HOURS w #BLM leader at White House! h\\u2026'",Tommy_KF,,175
754827053183098880,Sun Jul 17 23:56:08 +0000 2016,"b""RT @Babbsgirl2: A Short List of Black Lives Matters' Cop-Killing Heroes \\n\\n#BLM #BlackLivesMatter Are #Terrorist \\n\\nhttps://t.co/V7azvvgrBk v\\u2026""",Babbsgirl2,A Land Far Far Away ,21809
754827042701451264,Sun Jul 17 23:56:05 +0000 2016,b'RT @hoopsmom: All those #BLM folks claiming they are not inciting violence  https://t.co/73iNeycog1',accident,"DeFuniak Springs, Florida",6862
754827041426411520,Sun Jul 17 23:56:05 +0000 2016,b'#BlackLivesMatter protest in #Ott organized by Alicia-Marie LeJour and @RJPate #UnitedWeStand #BLM https://t.co/ljy7m00Cz7',Jansen_Irene,Ottawa,532
754827034094886912,Sun Jul 17 23:56:03 +0000 2016,b'RT @ConsrvOutfitter: #VIDEO: POLICE SAY #OBAMA HAS BLOOD ON HIS HANDS https://t.co/jMPGsxfsRP #thinblueline #BatonRouge #Police #BLM https:\\u2026',MerienneL,Florida,3205
754827033482584065,Sun Jul 17 23:56:03 +0000 2016,b'RT @BSO: Racists Make Fake FB Profile to Try to Tie Baton Rouge Shooter to #BLM https://t.co/qhx8yPLoMJ via @curtisdmorton https://t.co/vsU\\u2026',uncooltamya,where the light is ,746
754827031825752066,Sun Jul 17 23:56:03 +0000 2016,"b'RT @TJLyesmith: So Portland, ME police forcibly removed the hijabs of Muslim women arrested during the #BLM protest &amp; then released the pic\\u2026'",yamiseratch,,178
754827029707649024,Sun Jul 17 23:56:02 +0000 2016,b'RT @Lauren_Southern: .@GovGaryJohnson you can be against police violence without virtue signalling to ethnic terrorist organisations.#BLM h\\u2026',ScotForBrexit,The civilised West. ,2675
754827024682758144,Sun Jul 17 23:56:01 +0000 2016,b'RT @Lauren_Southern: Really appreciate this guy at the #BLM rally who came up to me and listened to my side. Rare in these environments. ht\\u2026',ExeonInfinite,"Bozeman, MT",335
754827016352862208,Sun Jul 17 23:55:59 +0000 2016,"b'RT @ChasD3: Other than BO honoring &amp; exalting #BLM purpose &amp; existence of a group that shouts fry cops like bacon, BO has no responsibility\\u2026'",D2243,Republic of TEXAS,8079
754827016185217025,Sun Jul 17 23:55:59 +0000 2016,"b""#BLM don't care! They're not helping anything, but hurting everything. Want dialogue? Yea, right! https://t.co/deSyc49PnK""",deb_sadie,,621
754827004814450688,Sun Jul 17 23:55:56 +0000 2016,"b""RT @WalshFreedom: Here's a #BLM protester from just last weekend. Today, 3 cops were assassinated. https://t.co/DeP9kZOe66""",tanajam,North Carolina,1071
754827003556233216,Sun Jul 17 23:55:56 +0000 2016,"b'RT @USPatriot120: #BLM is the modern day KKK, cop killings are modern day lynchings, and the government is tacitly endorsing it. @Nero'",karensuegay,"Vandalia, OH",296
754826999181484032,Sun Jul 17 23:55:55 +0000 2016,"b""RT @2ALAW: [WATCH] Black Guy Destroys #BLM \\n\\nWhite Police Officers Aren't Murdering Blacks In Cold Blood.\\n\\nStop Being Stupid!!\\nhttps://t.co\\u2026""",kn86sj99,"Ohio, USA",61
754826998464204804,Sun Jul 17 23:55:55 +0000 2016,"b""RT @LeahR77: New Black Panthers&gt; An Intimate Look At Who Obama &amp; Hillary Pander To&amp; Gays You're Not Safe Either #BLM #BatonRouge https://t.\\u2026""",2ALAW,1000yardsout,23860
754826997038276609,Sun Jul 17 23:55:54 +0000 2016,"b'RT @Lauren_Southern: History will not remember you well #BLM\\n\\nRosa Parks didn\'t twerk in front of the bus in a crop top holding an ""oink oi\\u2026'",STUMP1NG,,19
754826989580627969,Sun Jul 17 23:55:52 +0000 2016,b'Few have respect for #BLM. Same as transgenders. All false premise. Americans do not want this crap. #BatonRouge https://t.co/hHXKNplasp',HomerWhite,,26621
